,SPEED,DATE,DISTANCE,AMOUNT,TIMESLICE,TIME,ID,UUID
2954,10.08,20210620,131.69,3,1,47.03,821202,C56CB05CED5B2C6FE05307098F0AE1DA
2955,45.66,20210620,144.73,1,1,11.41,823201,C56CB05D99A42C6FE05307098F0AE1DA
2956,35.95,20210620,164.45,1,1,16.47,824301,C56CB05D42ED2C6FE05307098F0AE1DA
2957,60.12,20210620,491.45,5,1,29.43,824401,C56CB05D8D432C6FE05307098F0AE1DA
2958,21.83,20210620,7776.53,64,1,1282.49,826301,C56CB05D998D2C6FE05307098F0AE1DA
2959,25.83,20210620,3193.66,36,1,445.14,826302,C56CB05D1E082C6FE05307098F0AE1DA
2960,15.5,20210620,7659.24,80,1,1778.81,826303,C56CB05D68442C6FE05307098F0AE1DA
2961,22.31,20210620,7314.95,90,1,1180.41,826401,C56CB05D80AE2C6FE05307098F0AE1DA
2962,31.22,20210620,1838.56,15,1,212.03,826402,C56CB05D1E4F2C6FE05307098F0AE1DA
2963,26.05,20210620,3228.91,25,1,446.17,826403,C56CB05D12032C6FE05307098F0AE1DA
2964,13.43,20210620,166.95,2,1,44.75,827301,C56CB05D80372C6FE05307098F0AE1DA
2965,23.66,20210620,31.81,1,1,4.84,827303,C56CB05D80512C6FE05307098F0AE1DA
2966,16.71,20210620,1320.19,23,1,284.42,827304,C56CB05D8D0C2C6FE05307098F0AE1DA
2967,31.89,20210620,2460.33,31,1,277.78,827305,C56CB05D680E2C6FE05307098F0AE1DA
2968,19.67,20210620,3085.85,28,1,564.78,827306,C56CB05CE90A2C6FE05307098F0AE1DA
2969,31.96,20210620,34.09,2,1,3.84,827401,C56CB05D8D332C6FE05307098F0AE1DA
2970,41.87,20210620,989.49,12,1,85.08,827402,C56CB05D37132C6FE05307098F0AE1DA
2971,29.56,20210620,1357.56,17,1,165.31,827403,C56CB05D5B8E2C6FE05307098F0AE1DA
2972,25.92,20210620,235.23,4,1,32.67,827404,C56CB05D278E2C6FE05307098F0AE1DA
2973,37.93,20210620,637.0,6,1,60.46,827405,C56CB05DA1582C6FE05307098F0AE1DA
2974,27.04,20210620,1631.05,16,1,217.12,827406,C56CB05D36BC2C6FE05307098F0AE1DA
2975,28.67,20210620,143.67,1,1,18.04,829101,C56CB05D99A62C6FE05307098F0AE1DA
2976,22.1,20210620,1915.99,28,1,312.17,829102,C56CB05CE8962C6FE05307098F0AE1DA
2977,25.59,20210620,1205.17,16,1,169.55,829103,C56CB05DA60D2C6FE05307098F0AE1DA
2978,29.06,20210620,1710.97,21,1,211.97,829104,C56CB05D2A022C6FE05307098F0AE1DA
2979,37.84,20210620,557.33,8,1,53.02,829105,C56CB05D1DA52C6FE05307098F0AE1DA
2980,14.91,20210620,882.31,13,1,213.02,829106,C56CB05D804F2C6FE05307098F0AE1DA
2981,54.09,20210620,205.23,4,1,13.66,829108,C56CB05DA1142C6FE05307098F0AE1DA
2982,18.66,20210620,8.76,1,1,1.69,829202,C56CB05DA5F22C6FE05307098F0AE1DA
2983,30.52,20210620,1133.27,17,1,133.67,829203,C56CB05D5BDE2C6FE05307098F0AE1DA
2984,23.22,20210620,541.72,7,1,83.99,829204,C56CB05D94E32C6FE05307098F0AE1DA
2985,26.58,20210620,885.83,8,1,119.99,829205,C56CB05D1DD82C6FE05307098F0AE1DA
2986,18.25,20210620,1164.56,14,1,229.71,829206,C56CB05D806D2C6FE05307098F0AE1DA
2987,28.57,20210620,1815.41,13,1,228.75,829207,C56CB05D8D2B2C6FE05307098F0AE1DA
2988,32.6,20210620,278.93,3,1,30.8,831102,C56CB05D432D2C6FE05307098F0AE1DA
2989,25.51,20210620,2848.97,33,1,402.07,832101,C56CB05D94DC2C6FE05307098F0AE1DA
2990,27.64,20210620,3986.91,50,1,519.24,832201,C56CB05D11EE2C6FE05307098F0AE1DA
2991,29.4,20210620,1461.31,20,1,178.94,834101,C56CB05D80D72C6FE05307098F0AE1DA
2992,34.66,20210620,7701.86,83,1,800.02,834102,C56CB05CE8EB2C6FE05307098F0AE1DA
2993,27.95,20210620,12716.65,93,1,1638.05,834201,C56CB05D5BBA2C6FE05307098F0AE1DA
2994,17.31,20210620,3947.57,60,1,821.18,834202,C56CB05D2A1C2C6FE05307098F0AE1DA
2995,16.2,20210620,3282.21,23,1,729.59,835101,C56CB05D11E12C6FE05307098F0AE1DA
2996,28.72,20210620,754.26,4,1,94.55,835201,C56CB05D5C002C6FE05307098F0AE1DA
2997,18.07,20210620,466.18,5,1,92.89,837301,C56CB05CE8C12C6FE05307098F0AE1DA
2998,12.39,20210620,924.96,3,1,268.69,837302,C56CB05D80C02C6FE05307098F0AE1DA
2999,24.0,20210620,7438.51,56,1,1115.9,837401,C56CB05D99192C6FE05307098F0AE1DA
3000,22.08,20210620,2640.89,35,1,430.64,837402,C56CB05D1DA82C6FE05307098F0AE1DA
3001,56.66,20210620,248.36,2,1,15.78,837403,C56CB05DA0B42C6FE05307098F0AE1DA
3002,41.08,20210620,1837.2,16,1,161.0,838101,C56CB05CE9262C6FE05307098F0AE1DA
3003,17.88,20210620,3918.05,51,1,788.74,838102,C56CB05D99032C6FE05307098F0AE1DA
3004,20.76,20210620,3510.16,38,1,608.68,838103,C56CB05DA5A02C6FE05307098F0AE1DA
3005,30.15,20210620,2868.92,33,1,342.61,838104,C56CB05D4F522C6FE05307098F0AE1DA
3006,19.79,20210620,3573.22,43,1,650.08,838105,C56CB05DA0D82C6FE05307098F0AE1DA
3007,18.19,20210620,4414.87,53,1,873.79,838106,C56CB05D74662C6FE05307098F0AE1DA
3008,23.82,20210620,2719.02,23,1,410.87,838107,C56CB05DA0C72C6FE05307098F0AE1DA
3009,19.44,20210620,1231.88,23,1,228.17,838108,C56CB05CED432C6FE05307098F0AE1DA
3010,26.51,20210620,3496.26,59,1,474.76,838201,C56CB05CE94D2C6FE05307098F0AE1DA
3011,28.57,20210620,9124.7,120,1,1149.66,838202,C56CB05DA1232C6FE05307098F0AE1DA
3012,19.18,20210620,6733.39,63,1,1264.02,838203,C56CB05D99092C6FE05307098F0AE1DA
3013,19.61,20210620,4380.94,49,1,804.41,838204,C56CB05D80B92C6FE05307098F0AE1DA
3014,23.47,20210620,3073.11,25,1,471.44,838205,C56CB05D80832C6FE05307098F0AE1DA
3015,17.15,20210620,3515.37,57,1,737.86,838206,C56CB05D117A2C6FE05307098F0AE1DA
3016,18.77,20210620,5806.58,56,1,1113.86,838207,C56CB05D99142C6FE05307098F0AE1DA
3017,28.11,20210620,3030.31,29,1,388.1,838208,C56CB05D4FAF2C6FE05307098F0AE1DA
3018,26.34,20210620,472.14,5,1,64.53,843301,C56CB05D994E2C6FE05307098F0AE1DA
3019,21.44,20210620,11.85,1,1,1.99,843302,C56CB05DA0A22C6FE05307098F0AE1DA
3020,53.24,20210620,1086.21,8,1,73.45,843305,C56CB05D2AB42C6FE05307098F0AE1DA
3021,20.57,20210620,790.15,6,1,138.29,843306,C56CB05D05422C6FE05307098F0AE1DA
3022,46.16,20210620,583.53,3,1,45.51,843307,C56CB05D1DFD2C6FE05307098F0AE1DA
3023,40.18,20210620,765.63,7,1,68.6,843308,C56CB05CE93A2C6FE05307098F0AE1DA
3024,31.24,20210620,310.37,2,1,35.77,843311,C56CB05DA5C02C6FE05307098F0AE1DA
3025,13.58,20210620,1175.05,14,1,311.39,843312,C56CB05D4F7E2C6FE05307098F0AE1DA
3026,45.5,20210620,1357.27,12,1,107.38,843313,C56CB05D05AE2C6FE05307098F0AE1DA
3027,49.47,20210620,5821.15,29,1,423.6,843314,C56CB05CE9392C6FE05307098F0AE1DA
3028,45.1,20210620,6397.5,47,1,510.72,843315,C56CB05D055C2C6FE05307098F0AE1DA
3029,35.73,20210620,141.15,3,1,14.22,843316,C56CB05DA1332C6FE05307098F0AE1DA
3030,46.46,20210620,5013.42,28,1,388.44,843401,C56CB05D803C2C6FE05307098F0AE1DA
3031,21.31,20210620,3175.1,26,1,536.44,843402,C56CB05DA1022C6FE05307098F0AE1DA
3032,48.88,20210620,1503.43,8,1,110.73,843403,C56CB05D740F2C6FE05307098F0AE1DA
3033,44.05,20210620,457.35,4,1,37.38,843404,C56CB05CE92A2C6FE05307098F0AE1DA
3034,7.13,20210620,147.38,4,1,74.45,843405,C56CB05D2A2E2C6FE05307098F0AE1DA
3035,28.9,20210620,1916.21,18,1,238.67,843406,C56CB05CE9072C6FE05307098F0AE1DA
3036,49.99,20210620,525.77,5,1,37.86,843407,C56CB05D36892C6FE05307098F0AE1DA
3037,32.13,20210620,367.14,4,1,41.13,843408,C56CB05D43282C6FE05307098F0AE1DA
3038,42.14,20210620,440.83,6,1,37.66,843409,C56CB05D05502C6FE05307098F0AE1DA
3039,16.42,20210620,1013.53,10,1,222.26,843410,C56CB05D4F292C6FE05307098F0AE1DA
3040,22.0,20210620,461.68,5,1,75.55,843411,C56CB05D74132C6FE05307098F0AE1DA
3041,23.68,20210620,420.12,2,1,63.88,843412,C56CB05D051F2C6FE05307098F0AE1DA
3042,37.07,20210620,164.76,1,1,16.0,847301,C56CB05CE8922C6FE05307098F0AE1DA
3043,39.8,20210620,181.63,2,1,16.43,847401,C56CB05D36592C6FE05307098F0AE1DA
3044,25.13,20210620,1188.9,12,1,170.3,854201,C56CB05CE9352C6FE05307098F0AE1DA
3045,20.01,20210620,452.5,4,1,81.39,859101,C56CB05D80532C6FE05307098F0AE1DA
3046,64.65,20210620,11912.48,28,1,663.37,863101,C56CB05CED562C6FE05307098F0AE1DA
3047,68.0,20210620,9114.89,19,1,482.55,863202,C56CB05D1E2D2C6FE05307098F0AE1DA
3048,24.27,20210620,1382.63,16,1,205.1,864301,C56CB05D997C2C6FE05307098F0AE1DA
3049,31.89,20210620,3914.83,30,1,441.89,864302,C56CB05D369E2C6FE05307098F0AE1DA
3050,33.42,20210620,5423.83,29,1,584.26,864303,C56CB05D8CDA2C6FE05307098F0AE1DA
3051,51.14,20210620,8739.81,38,1,615.26,864304,C56CB05D36BD2C6FE05307098F0AE1DA
3052,51.47,20210620,13072.77,55,1,914.37,864401,C56CB05DA1422C6FE05307098F0AE1DA
3053,31.05,20210620,7152.67,54,1,829.37,864402,C56CB05D8D412C6FE05307098F0AE1DA
3054,32.08,20210620,4502.7,28,1,505.31,864403,C56CB05D80592C6FE05307098F0AE1DA
3055,26.64,20210620,774.04,7,1,104.59,864404,C56CB05D999E2C6FE05307098F0AE1DA
3056,23.09,20210620,318.37,14,1,49.64,865101,C56CB05D8D1E2C6FE05307098F0AE1DA
3057,27.99,20210620,2139.43,30,1,275.14,866301,C56CB05D5C072C6FE05307098F0AE1DA
3058,20.13,20210620,2334.6,22,1,417.49,866302,C56CB05D5BE22C6FE05307098F0AE1DA
3059,28.51,20210620,3681.29,28,1,464.86,866401,C56CB05D67C52C6FE05307098F0AE1DA
3060,27.85,20210620,1759.85,26,1,227.49,866402,C56CB05D99A82C6FE05307098F0AE1DA
3061,13.44,20210620,2318.52,31,1,620.96,867301,C56CB05D74032C6FE05307098F0AE1DA
3062,22.2,20210620,636.28,8,1,103.19,867401,C56CB05D05AB2C6FE05307098F0AE1DA
3063,20.25,20210620,2525.59,15,1,448.92,869102,C56CB05DA1112C6FE05307098F0AE1DA
3064,18.99,20210620,1853.85,27,1,351.36,869103,C56CB05D430B2C6FE05307098F0AE1DA
3065,20.86,20210620,1007.47,12,1,173.86,869104,C56CB05D2A032C6FE05307098F0AE1DA
3066,25.14,20210620,2656.1,41,1,380.39,869202,C56CB05DA1532C6FE05307098F0AE1DA
3067,27.34,20210620,4306.73,51,1,567.15,869203,C56CB05D67F52C6FE05307098F0AE1DA
3068,36.03,20210620,578.74,5,1,57.83,869204,C56CB05CED5C2C6FE05307098F0AE1DA
3069,23.64,20210620,242.55,5,1,36.94,871301,C56CB05D74182C6FE05307098F0AE1DA
3070,16.56,20210620,239.97,5,1,52.17,871401,C56CB05D99862C6FE05307098F0AE1DA
3071,58.46,20210620,15886.54,48,1,978.32,872301,C56CB05D05312C6FE05307098F0AE1DA
3072,63.3,20210620,17090.19,47,1,972.01,872401,C56CB05D80BA2C6FE05307098F0AE1DA
3073,29.7,20210620,2562.77,20,1,310.62,873301,C56CB05D1DD12C6FE05307098F0AE1DA
3074,32.98,20210620,2333.98,21,1,254.8,873401,C56CB05D43052C6FE05307098F0AE1DA
3075,20.78,20210620,756.44,3,1,131.03,874301,C56CB05D742F2C6FE05307098F0AE1DA
3076,28.02,20210620,963.03,5,1,123.71,874401,C56CB05D5B572C6FE05307098F0AE1DA
3077,20.16,20210620,2861.82,63,1,511.02,881301,C56CB05DA5532C6FE05307098F0AE1DA
3078,23.4,20210620,4103.57,89,1,631.21,881302,C56CB05DA5AB2C6FE05307098F0AE1DA
3079,23.42,20210620,4662.9,38,1,716.8,881303,C56CB05D5BB62C6FE05307098F0AE1DA
3080,34.29,20210620,3309.83,23,1,347.51,881304,C56CB05D05462C6FE05307098F0AE1DA
3081,20.65,20210620,2672.57,38,1,465.83,881305,C56CB05D2A042C6FE05307098F0AE1DA
3082,27.11,20210620,944.45,18,1,125.42,881401,C56CB05D2A5C2C6FE05307098F0AE1DA
3083,34.33,20210620,2568.84,35,1,269.37,881402,C56CB05D1E2F2C6FE05307098F0AE1DA
3084,33.04,20210620,6006.86,65,1,654.59,881403,C56CB05D05682C6FE05307098F0AE1DA
3085,16.67,20210620,3747.22,72,1,809.08,881404,C56CB05D36932C6FE05307098F0AE1DA
3086,25.55,20210620,4181.04,73,1,589.06,881405,C56CB05D8D4F2C6FE05307098F0AE1DA
3087,21.87,20210620,2139.67,26,1,352.24,882101,C56CB05D749B2C6FE05307098F0AE1DA
3088,23.81,20210620,2438.53,28,1,368.71,882201,C56CB05D5B6F2C6FE05307098F0AE1DA
3089,0.92,20210620,38.13,1,1,148.52,884301,C56CB05D8D272C6FE05307098F0AE1DA
3090,23.57,20210620,2350.61,32,1,359.06,887301,C56CB05D99512C6FE05307098F0AE1DA
3091,8.38,20210620,775.2,8,1,333.11,887401,C56CB05DA5B32C6FE05307098F0AE1DA
3092,15.6,20210620,778.89,5,1,179.72,888101,C56CB05DA0E52C6FE05307098F0AE1DA
3093,39.62,20210620,609.55,7,1,55.39,888201,C56CB05D68332C6FE05307098F0AE1DA
3094,38.8,20210620,657.57,7,1,61.01,893313,C56CB05D5BD12C6FE05307098F0AE1DA
3095,34.72,20210620,940.34,13,1,97.5,893314,C56CB05DA5942C6FE05307098F0AE1DA
3096,45.84,20210620,2189.92,18,1,171.99,893315,C56CB05D8CF32C6FE05307098F0AE1DA
3097,35.32,20210620,430.19,2,1,43.85,893316,C56CB05DA5CA2C6FE05307098F0AE1DA
3098,24.85,20210620,1888.89,18,1,273.65,893317,C56CB05D4FAB2C6FE05307098F0AE1DA
3099,33.76,20210620,1513.86,17,1,161.42,893318,C56CB05D05532C6FE05307098F0AE1DA
3100,26.52,20210620,1647.01,15,1,223.6,893319,C56CB05CE9212C6FE05307098F0AE1DA
3101,52.24,20210620,989.0,7,1,68.16,893320,C56CB05DA0E92C6FE05307098F0AE1DA
3102,56.26,20210620,927.05,10,1,59.32,893401,C56CB05D4FA52C6FE05307098F0AE1DA
3103,28.06,20210620,1971.89,21,1,252.96,893402,C56CB05DA0A02C6FE05307098F0AE1DA
3104,32.71,20210620,1334.52,15,1,146.87,893403,C56CB05D805A2C6FE05307098F0AE1DA
3105,25.21,20210620,1553.43,13,1,221.84,893404,C56CB05CE9302C6FE05307098F0AE1DA
3106,30.85,20210620,687.66,8,1,80.25,893405,C56CB05DA5D02C6FE05307098F0AE1DA
3107,56.27,20210620,1015.33,8,1,64.96,893406,C56CB05D740D2C6FE05307098F0AE1DA
3108,35.31,20210620,1087.95,6,1,110.92,893407,C56CB05CE8E92C6FE05307098F0AE1DA
3109,19.95,20210620,571.58,4,1,103.16,893408,C56CB05D11C02C6FE05307098F0AE1DA
3110,15.88,20210620,150.01,2,1,34.0,893409,C56CB05CE8F52C6FE05307098F0AE1DA
3111,12.6,20210620,301.68,3,1,86.2,896301,C56CB05D05162C6FE05307098F0AE1DA
3112,14.13,20210620,259.11,4,1,66.02,896401,C56CB05DA14D2C6FE05307098F0AE1DA
3113,34.92,20210620,424.07,3,1,43.72,900301,C56CB05D99672C6FE05307098F0AE1DA
3114,28.72,20210620,2478.5,33,1,310.63,2001101,C56CB05D67F42C6FE05307098F0AE1DA
3115,28.01,20210620,1112.2,20,1,142.97,2001102,C56CB05D80C12C6FE05307098F0AE1DA
3116,38.84,20210620,1251.33,24,1,115.99,2001103,C56CB05D05BE2C6FE05307098F0AE1DA
3117,21.37,20210620,638.94,9,1,107.64,2001201,C56CB05D2A972C6FE05307098F0AE1DA
3118,19.96,20210620,2463.83,42,1,444.29,2001202,C56CB05D2A3E2C6FE05307098F0AE1DA
3119,20.93,20210620,3169.55,38,1,545.12,2001203,C56CB05DA5822C6FE05307098F0AE1DA
3120,54.63,20210620,2061.63,11,1,135.86,2003101,C56CB05D115D2C6FE05307098F0AE1DA
3121,43.26,20210620,780.82,4,1,64.98,2003103,C56CB05D36792C6FE05307098F0AE1DA
3122,33.71,20210620,7022.45,43,1,749.98,2003104,C56CB05D2A6F2C6FE05307098F0AE1DA
3123,29.97,20210620,405.74,2,1,48.74,2003105,C56CB05D119E2C6FE05307098F0AE1DA
3124,43.31,20210620,1593.93,7,1,132.5,2003106,C56CB05DA15D2C6FE05307098F0AE1DA
3125,14.31,20210620,40.02,1,1,10.07,2003202,C56CB05D68182C6FE05307098F0AE1DA
3126,10.65,20210620,458.24,3,1,154.85,2003203,C56CB05D2A632C6FE05307098F0AE1DA
3127,24.39,20210620,3870.04,19,1,571.15,2003204,C56CB05DA0BE2C6FE05307098F0AE1DA
3128,95.08,20210620,176.69,1,1,6.69,2003205,C56CB05D80AD2C6FE05307098F0AE1DA
3129,42.05,20210620,5711.98,28,1,488.97,2003207,C56CB05D804E2C6FE05307098F0AE1DA
3130,28.6,20210620,1628.47,13,1,204.98,2004101,C56CB05D80DF2C6FE05307098F0AE1DA
3131,35.63,20210620,4563.84,28,1,461.18,2004201,C56CB05D67E02C6FE05307098F0AE1DA
3132,20.92,20210620,648.74,3,1,111.65,2005201,C56CB05DA5762C6FE05307098F0AE1DA
3133,30.79,20210620,8.04,1,1,0.94,2005202,C56CB05D99242C6FE05307098F0AE1DA
3134,28.31,20210620,365.92,5,1,46.53,2006301,C56CB05DA11A2C6FE05307098F0AE1DA
3135,34.48,20210620,4017.64,33,1,419.52,2007301,C56CB05D369A2C6FE05307098F0AE1DA
3136,32.72,20210620,3286.83,18,1,361.61,2007401,C56CB05DA1002C6FE05307098F0AE1DA
3137,9.63,20210620,1136.14,16,1,424.69,2008101,C56CB05D680B2C6FE05307098F0AE1DA
3138,16.61,20210620,225.89,3,1,48.96,2008102,C56CB05D05182C6FE05307098F0AE1DA
3139,27.05,20210620,821.02,10,1,109.28,2008103,C56CB05D8D3C2C6FE05307098F0AE1DA
3140,26.2,20210620,1552.73,10,1,213.35,2008201,C56CB05D80392C6FE05307098F0AE1DA
3141,19.61,20210620,622.77,9,1,114.31,2008202,C56CB05D8CCC2C6FE05307098F0AE1DA
3142,24.28,20210620,1983.07,25,1,294.06,2008203,C56CB05CE8A32C6FE05307098F0AE1DA
3143,33.63,20210620,1717.34,18,1,183.83,2009301,C56CB05CE9062C6FE05307098F0AE1DA
3144,39.07,20210620,401.52,3,1,37.0,2009302,C56CB05D11D62C6FE05307098F0AE1DA
3145,24.04,20210620,13.29,3,1,1.99,2009401,C56CB05D990D2C6FE05307098F0AE1DA
3146,33.7,20210620,1669.24,12,1,178.31,2009402,C56CB05D8D212C6FE05307098F0AE1DA
3147,30.2,20210620,2035.07,49,1,242.6,2010301,C56CB05D36A82C6FE05307098F0AE1DA
3148,35.73,20210620,1511.3,7,1,152.26,2010302,C56CB05D74202C6FE05307098F0AE1DA
3149,31.54,20210620,522.45,3,1,59.64,2010401,C56CB05CE8A62C6FE05307098F0AE1DA
3150,35.83,20210620,281.37,8,1,28.27,2010402,C56CB05D1DF52C6FE05307098F0AE1DA
3151,25.55,20210620,3210.06,21,1,452.35,2011301,C56CB05D68322C6FE05307098F0AE1DA
3152,28.69,20210620,1623.14,19,1,203.68,2011302,C56CB05DA0FC2C6FE05307098F0AE1DA
3153,13.46,20210620,714.37,12,1,191.07,2011401,C56CB05D992C2C6FE05307098F0AE1DA
3154,28.33,20210620,1754.19,19,1,222.89,2011402,C56CB05D5BB12C6FE05307098F0AE1DA
3155,37.54,20210620,394.54,3,1,37.84,2012101,C56CB05D67AA2C6FE05307098F0AE1DA
3156,34.32,20210620,2544.89,28,1,266.93,2012201,C56CB05D11F72C6FE05307098F0AE1DA
3157,36.73,20210620,2048.1,13,1,200.75,2013301,C56CB05D2A702C6FE05307098F0AE1DA
3158,30.04,20210620,684.81,7,1,82.07,2013401,C56CB05D05C02C6FE05307098F0AE1DA
3159,29.67,20210620,25.71,1,1,3.12,2014301,C56CB05D11962C6FE05307098F0AE1DA
3160,37.37,20210620,532.68,5,1,51.31,2014302,C56CB05D5B9D2C6FE05307098F0AE1DA
3161,52.98,20210620,845.3,7,1,57.44,2016301,C56CB05D117E2C6FE05307098F0AE1DA
3162,18.97,20210620,162.16,1,1,30.77,2016302,C56CB05D2AA02C6FE05307098F0AE1DA
3163,46.15,20210620,1880.56,10,1,146.7,2016303,C56CB05D990A2C6FE05307098F0AE1DA
3164,22.18,20210620,362.35,3,1,58.8,2016304,C56CB05D42F92C6FE05307098F0AE1DA
3165,48.95,20210620,13.46,1,1,0.99,2016401,C56CB05D5B702C6FE05307098F0AE1DA
3166,14.38,20210620,627.26,7,1,157.03,2018301,C56CB05DA5702C6FE05307098F0AE1DA
3167,20.87,20210620,1610.78,15,1,277.9,2018401,C56CB05D43332C6FE05307098F0AE1DA
3168,35.89,20210620,549.46,9,1,55.11,2019101,C56CB05D057D2C6FE05307098F0AE1DA
3169,43.24,20210620,946.98,8,1,78.84,2019102,C56CB05D1E3A2C6FE05307098F0AE1DA
3170,41.85,20210620,456.21,5,1,39.24,2019103,C56CB05CE9182C6FE05307098F0AE1DA
3171,65.91,20210620,636.17,2,1,34.75,2019201,C56CB05DA13A2C6FE05307098F0AE1DA
3172,18.97,20210620,154.32,1,1,29.28,2019202,C56CB05D36632C6FE05307098F0AE1DA
3173,18.98,20210620,292.59,6,1,55.5,2019203,C56CB05DA5922C6FE05307098F0AE1DA
3174,68.31,20210620,11044.77,31,1,582.09,2020101,C56CB05D99352C6FE05307098F0AE1DA
3175,64.66,20210620,4099.23,17,1,228.22,2020201,C56CB05DA5832C6FE05307098F0AE1DA
3176,45.99,20210620,4494.24,18,1,351.79,2021301,C56CB05D80362C6FE05307098F0AE1DA
3177,68.36,20210620,3432.67,10,1,180.78,2021401,C56CB05CE8FF2C6FE05307098F0AE1DA
3178,62.76,20210620,932.16,4,1,53.47,2022301,C56CB05D5B582C6FE05307098F0AE1DA
3179,56.17,20210620,892.36,3,1,57.19,2022401,C56CB05D120B2C6FE05307098F0AE1DA
3180,28.95,20210620,620.93,3,1,77.21,2023101,C56CB05D994D2C6FE05307098F0AE1DA
3181,25.23,20210620,904.68,4,1,129.09,2023201,C56CB05D11AC2C6FE05307098F0AE1DA
3182,48.64,20210620,1930.56,13,1,142.89,2024401,C56CB05CE8902C6FE05307098F0AE1DA
3183,47.42,20210620,3221.72,14,1,244.57,2025101,C56CB05D36F72C6FE05307098F0AE1DA
3184,55.12,20210620,5670.63,25,1,370.36,2025201,C56CB05CE89E2C6FE05307098F0AE1DA
3185,69.05,20210620,14100.55,35,1,735.11,2026301,C56CB05D11E22C6FE05307098F0AE1DA
3186,57.43,20210620,2221.7,8,1,139.26,2026401,C56CB05D05CB2C6FE05307098F0AE1DA
3187,41.07,20210620,1709.07,8,1,149.82,2027401,C56CB05DA55B2C6FE05307098F0AE1DA
3188,47.76,20210620,2060.66,8,1,155.33,2028401,C56CB05D67942C6FE05307098F0AE1DA
3189,46.21,20210620,3933.54,14,1,306.47,2029101,C56CB05D4F2C2C6FE05307098F0AE1DA
3190,35.27,20210620,3656.32,21,1,373.17,2029102,C56CB05CE8B22C6FE05307098F0AE1DA
3191,35.93,20210620,10317.8,60,1,1033.89,2029201,C56CB05D74082C6FE05307098F0AE1DA
3192,57.65,20210620,10158.13,41,1,634.29,2029202,C56CB05D74052C6FE05307098F0AE1DA
3193,54.05,20210620,2942.65,13,1,196.0,2030301,C56CB05D5B4C2C6FE05307098F0AE1DA
3194,55.05,20210620,3845.89,19,1,251.48,2030401,C56CB05D94EB2C6FE05307098F0AE1DA
3195,46.37,20210620,9960.83,43,1,773.27,2031101,C56CB05D43272C6FE05307098F0AE1DA
3196,16.2,20210620,1120.66,11,1,248.99,2031102,C56CB05D4F3B2C6FE05307098F0AE1DA
3197,14.45,20210620,605.64,7,1,150.9,2031201,C56CB05D683A2C6FE05307098F0AE1DA
3198,45.93,20210620,8141.68,36,1,638.2,2031202,C56CB05D8C912C6FE05307098F0AE1DA
3199,43.83,20210620,845.49,7,1,69.44,2032301,C56CB05D42F22C6FE05307098F0AE1DA
3200,30.21,20210620,741.07,5,1,88.31,2032302,C56CB05D051E2C6FE05307098F0AE1DA
3201,42.49,20210620,2124.9,9,1,180.03,2032401,C56CB05DA5C12C6FE05307098F0AE1DA
3202,30.04,20210620,1121.55,5,1,134.39,2032402,C56CB05DA5E62C6FE05307098F0AE1DA
3203,64.85,20210620,2907.63,11,1,161.4,2035101,C56CB05D80FA2C6FE05307098F0AE1DA
3204,55.11,20210620,2512.51,10,1,164.13,2035201,C56CB05D8CB42C6FE05307098F0AE1DA
3205,75.49,20210620,10873.21,25,1,518.56,3458301,C56CB05D5BE12C6FE05307098F0AE1DA
3206,86.97,20210620,10962.26,25,1,453.78,3458302,C56CB05D36722C6FE05307098F0AE1DA
3207,77.01,20210620,1067.01,3,1,49.88,3458303,C56CB05CE88B2C6FE05307098F0AE1DA
3208,99.62,20210620,31244.18,69,1,1129.05,3458304,C56CB05D43152C6FE05307098F0AE1DA
3209,92.54,20210620,18808.06,42,1,731.68,3458305,C56CB05D4F572C6FE05307098F0AE1DA
3210,81.81,20210620,5814.56,13,1,255.87,3458409,C56CB05D98FF2C6FE05307098F0AE1DA
3211,93.7,20210620,29567.69,69,1,1136.02,3458410,C56CB05D74822C6FE05307098F0AE1DA
3212,68.66,20210620,3461.45,9,1,181.49,3458411,C56CB05D8D482C6FE05307098F0AE1DA
3213,68.37,20210620,6231.58,13,1,328.1,3458412,C56CB05D118E2C6FE05307098F0AE1DA
3214,61.6,20210620,10556.12,28,1,616.92,3458413,C56CB05D11EF2C6FE05307098F0AE1DA
3215,52.87,20210620,2929.62,8,1,199.49,3475301,C56CB05D36E72C6FE05307098F0AE1DA
3216,79.68,20210620,7536.2,21,1,340.51,3475302,C56CB05D1DDB2C6FE05307098F0AE1DA
3217,77.76,20210620,6465.79,15,1,299.35,3475303,C56CB05D36F82C6FE05307098F0AE1DA
3218,67.36,20210620,3830.95,10,1,204.75,3475304,C56CB05D805C2C6FE05307098F0AE1DA
3219,81.27,20210620,2542.93,6,1,112.65,3475305,C56CB05D052C2C6FE05307098F0AE1DA
3220,93.05,20210620,1740.28,5,1,67.33,3475306,C56CB05D74112C6FE05307098F0AE1DA
3221,78.32,20210620,1513.27,6,1,69.56,3475420,C56CB05D11F22C6FE05307098F0AE1DA
3222,74.01,20210620,1276.03,4,1,62.07,3475421,C56CB05D29FF2C6FE05307098F0AE1DA
3223,87.91,20210620,1289.1,3,1,52.79,3475422,C56CB05D808C2C6FE05307098F0AE1DA
3224,53.33,20210620,8859.09,23,1,598.02,3475423,C56CB05D99582C6FE05307098F0AE1DA
