,ID,N
7243,2479,0
7244,2478,0
7245,2477,0
7246,2476,0
7247,2475,0
7248,2501,0
7249,2503,0
7250,2532,0
7251,2519,0
7252,2531,0
7253,2530,0
7254,2529,0
7255,2528,0
7256,2527,0
7257,2526,0
7258,2525,0
7259,2524,0
7260,2523,0
7261,2522,0
7262,2521,0
7263,2520,0
7264,2518,0
7265,2504,0
7266,2517,0
7267,2516,0
7268,2515,0
7269,2514,0
7270,2513,0
7271,2512,0
7272,2511,0
7273,2509,0
7274,2508,0
7275,2507,0
7276,2506,0
7277,2505,0
7278,2348,0
7279,2347,0
7280,2346,0
7281,2169,0
7282,2182,0
7283,2181,0
7284,2180,0
7285,2179,0
7286,2178,0
7287,2177,0
7288,2175,0
7289,2174,0
7290,2173,0
7291,2172,0
7292,2171,0
7293,2170,0
7294,2168,0
7295,2184,0
7296,2167,0
7297,2166,0
7298,2164,0
7299,2163,0
7300,2161,0
7301,2160,0
7302,2159,0
7303,2158,0
7304,2157,0
7305,2156,0
7306,2155,0
7307,2153,0
7308,2183,0
7309,2185,0
7310,2151,0
7311,2202,0
7312,2214,0
7313,2213,0
7314,2212,0
7315,2211,0
7316,2210,0
7317,2209,0
7318,2208,0
7319,2207,0
7320,2206,0
7321,2205,0
7322,2204,0
7323,2203,0
7324,2201,0
7325,2186,0
7326,2200,0
7327,2198,0
7328,2197,0
7329,2196,0
7330,2195,0
7331,2194,0
7332,2193,0
7333,2192,0
7334,2190,0
7335,2189,0
7336,2188,0
7337,2187,0
7338,2152,0
7339,2150,0
7340,2217,0
7341,2101,0
7342,2113,0
7343,2112,0
7344,2111,0
7345,2110,0
7346,2109,0
7347,2108,0
7348,2107,0
7349,2106,0
7350,2105,0
7351,2104,0
7352,2103,0
7353,2102,0
7354,2099,0
7355,2115,0
7356,2098,0
7357,2097,0
7358,2096,0
7359,2095,0
7360,2094,0
7361,2093,0
7362,2092,0
7363,2091,0
7364,2090,0
7365,2089,0
7366,2088,0
7367,2087,0
7368,2114,0
7369,2116,0
7370,2149,0
7371,2132,0
7372,2148,0
7373,2146,0
7374,2145,0
7375,2142,0
7376,2141,0
7377,2140,0
7378,2139,0
7379,2137,0
7380,2136,0
7381,2135,0
7382,2134,0
7383,2133,0
7384,2131,0
7385,2117,0
7386,2130,0
7387,2129,0
7388,2128,0
7389,2126,0
7390,2125,0
7391,2124,0
7392,2123,0
7393,2122,0
7394,2121,0
7395,2120,0
7396,2119,0
7397,2118,0
7398,2216,0
7399,2218,0
7400,2345,0
7401,2300,0
7402,2312,0
7403,2311,0
7404,2310,0
7405,2309,0
7406,2308,0
7407,2307,0
7408,2306,0
7409,2305,0
7410,2304,0
7411,2303,0
7412,2302,0
7413,2301,0
7414,2299,0
7415,2314,0
7416,2298,0
7417,2297,0
7418,2296,0
7419,2294,0
7420,2293,0
7421,2292,0
7422,2291,0
7423,2290,0
7424,2289,0
7425,2288,0
7426,2287,0
7427,2286,0
7428,2313,0
7429,2315,0
7430,2284,0
7431,2330,0
7432,2344,0
7433,2343,0
7434,2342,0
7435,2341,0
7436,2340,0
7437,2338,0
7438,2337,0
7439,2336,0
7440,2335,0
7441,2333,0
7442,2332,0
7443,2331,0
7444,2329,0
7445,2316,0
7446,2328,0
7447,2327,0
7448,2326,0
7449,2325,0
7450,2324,0
7451,2323,0
7452,2322,0
7453,2321,0
7454,2320,0
7455,2319,0
7456,2318,0
7457,2317,0
7458,2285,0
7459,2283,0
7460,2219,0
7461,2235,0
7462,2249,0
7463,2248,0
7464,2247,0
7465,2246,0
7466,2245,0
7467,2243,0
7468,2241,0
7469,2240,0
7470,2239,0
7471,2238,0
7472,2237,0
7473,2236,0
7474,2234,0
7475,2251,0
7476,2233,0
7477,2232,0
7478,2231,0
7479,2230,0
7480,2229,0
7481,2226,0
7482,2225,0
7483,2224,0
7484,2223,0
7485,2222,0
7486,2221,0
7487,2220,0
7488,2250,0
7489,2252,0
7490,2281,0
7491,2268,0
7492,2280,0
7493,2279,0
7494,2278,0
7495,2277,0
7496,2276,0
7497,2275,0
7498,2274,0
7499,2273,0
7500,2272,0
7501,2271,0
7502,2270,0
7503,2269,0
7504,2267,0
7505,2253,0
7506,2266,0
7507,2265,0
7508,2264,0
7509,2262,0
7510,2261,0
7511,2260,0
7512,2259,0
7513,2258,0
7514,2257,0
7515,2256,0
7516,2255,0
7517,2254,0
7518,2596,0
7519,2598,0
7520,3120,0
7521,2600,0
7522,2956,0
7523,2955,0
7524,2954,0
7525,2953,0
7526,2952,0
7527,2951,0
7528,2949,0
7529,2948,0
7530,2947,0
7531,2946,0
7532,2945,0
7533,2944,0
7534,2943,0
7535,2942,0
7536,2941,0
7537,2940,0
7538,2939,0
7539,2938,0
7540,2937,0
7541,2936,0
7542,2935,0
7543,2933,0
7544,2932,0
7545,2931,0
7546,2930,0
7547,2929,0
7548,2928,0
7549,2957,0
7550,2958,0
7551,2959,0
7552,2977,0
7553,2990,0
7554,2989,0
7555,2988,0
7556,2987,0
7557,2986,0
7558,2985,0
7559,2984,0
7560,2982,0
7561,2981,0
7562,2980,0
7563,2979,0
7564,2978,0
7565,2976,0
7566,2961,0
7567,2975,0
7568,2974,0
7569,2973,0
7570,2971,0
7571,2970,0
7572,2969,0
7573,2968,0
7574,2966,0
7575,2965,0
7576,2964,0
7577,2963,0
7578,2962,0
7579,2927,0
7580,2926,0
7581,2925,0
7582,2874,0
7583,2889,0
7584,2888,0
7585,2887,0
7586,2886,0
7587,2885,0
7588,2884,0
7589,2883,0
7590,2882,0
7591,2881,0
7592,2879,0
7593,2877,0
7594,2875,0
7595,2873,0
7596,2891,0
7597,2872,0
7598,2871,0
7599,2870,0
7600,2869,0
7601,2868,0
7602,2867,0
7603,2866,0
7604,2865,0
7605,2864,0
7606,2863,0
7607,2862,0
7608,2861,0
7609,2890,0
7610,2892,0
7611,2924,0
7612,2911,0
7613,2923,0
7614,2922,0
7615,2921,0
7616,2920,0
7617,2919,0
7618,2918,0
7619,2917,0
7620,2916,0
7621,2915,0
7622,2914,0
7623,2913,0
7624,2912,0
7625,2910,0
7626,2893,0
7627,2909,0
7628,2908,0
7629,2907,0
7630,2906,0
7631,2905,0
7632,2902,0
7633,2901,0
7634,2900,0
7635,2899,0
7636,2896,0
7637,2895,0
7638,2894,0
7639,2991,0
7640,2992,0
7641,2993,0
7642,3071,0
7643,3086,0
7644,3085,0
7645,3084,0
7646,3082,0
7647,3081,0
7648,3080,0
7649,3079,0
7650,3078,0
7651,3076,0
7652,3075,0
7653,3073,0
7654,3072,0
7655,3070,0
7656,3088,0
7657,3068,0
7658,3067,0
7659,3066,0
7660,3065,0
7661,3064,0
7662,3063,0
7663,3062,0
7664,3061,0
7665,3060,0
7666,3059,0
7667,3058,0
7668,3057,0
7669,3087,0
7670,3089,0
7671,3054,0
7672,3105,0
7673,3118,0
7674,3117,0
7675,3116,0
7676,3115,0
7677,3114,0
7678,3113,0
7679,3112,0
7680,3111,0
7681,3110,0
7682,3109,0
7683,3108,0
7684,3106,0
7685,3104,0
7686,3090,0
7687,3103,0
7688,3102,0
7689,3101,0
7690,3100,0
7691,3099,0
7692,3098,0
7693,3097,0
7694,3096,0
7695,3094,0
7696,3093,0
7697,3092,0
7698,3091,0
7699,3055,0
7700,3053,0
7701,2994,0
7702,3008,0
7703,3021,0
7704,3020,0
7705,3019,0
7706,3018,0
7707,3017,0
7708,3016,0
7709,3015,0
7710,3014,0
7711,3013,0
7712,3012,0
7713,3011,0
7714,3009,0
7715,3007,0
7716,3023,0
7717,3006,0
7718,3005,0
7719,3004,0
7720,3003,0
7721,3002,0
7722,3001,0
7723,3000,0
7724,2999,0
7725,2998,0
7726,2997,0
7727,2996,0
7728,2995,0
7729,3022,0
7730,3024,0
7731,3052,0
7732,3039,0
7733,3051,0
7734,3050,0
7735,3049,0
7736,3048,0
7737,3047,0
7738,3046,0
7739,3045,0
7740,3044,0
7741,3043,0
7742,3042,0
7743,3041,0
7744,3040,0
7745,3038,0
7746,3025,0
7747,3037,0
7748,3036,0
7749,3035,0
7750,3034,0
7751,3033,0
7752,3032,0
7753,3031,0
7754,3030,0
7755,3029,0
7756,3028,0
7757,3027,0
7758,3026,0
7759,2860,0
7760,2859,0
7761,2858,0
7762,2679,0
7763,2692,0
7764,2691,0
7765,2690,0
7766,2689,0
7767,2688,0
7768,2687,0
7769,2685,0
7770,2684,0
7771,2683,0
7772,2682,0
7773,2681,0
7774,2680,0
7775,2678,0
7776,2695,0
7777,2677,0
7778,2676,0
7779,2675,0
7780,2674,0
7781,2673,0
7782,2672,0
7783,2671,0
7784,2670,0
7785,2669,0
7786,2668,0
7787,2667,0
7788,2666,0
7789,2693,0
7790,2696,0
7791,2664,0
7792,2712,0
7793,2724,0
7794,2723,0
7795,2722,0
7796,2721,0
7797,2720,0
7798,2719,0
7799,2718,0
7800,2717,0
7801,2716,0
7802,2715,0
7803,2714,0
7804,2713,0
7805,2711,0
7806,2697,0
7807,2710,0
7808,2709,0
7809,2708,0
7810,2707,0
7811,2706,0
7812,2704,0
7813,2703,0
7814,2702,0
7815,2701,0
7816,2700,0
7817,2699,0
7818,2698,0
7819,2665,0
7820,2663,0
7821,2726,0
7822,2615,0
7823,2628,0
7824,2627,0
7825,2626,0
7826,2625,0
7827,2624,0
7828,2623,0
7829,2622,0
7830,2621,0
7831,2620,0
7832,2619,0
7833,2618,0
7834,2616,0
7835,2614,0
7836,2630,0
7837,2613,0
7838,2612,0
7839,2611,0
7840,2610,0
7841,2608,0
7842,2607,0
7843,2606,0
7844,2605,0
7845,2604,0
7846,2603,0
7847,2602,0
7848,2601,0
7849,2629,0
7850,2631,0
7851,2662,0
7852,2648,0
7853,2661,0
7854,2660,0
7855,2659,0
7856,2658,0
7857,2657,0
7858,2656,0
7859,2655,0
7860,2654,0
7861,2653,0
7862,2652,0
7863,2651,0
7864,2649,0
7865,2647,0
7866,2632,0
7867,2646,0
7868,2645,0
7869,2643,0
7870,2642,0
7871,2641,0
7872,2639,0
7873,2638,0
7874,2637,0
7875,2636,0
7876,2635,0
7877,2634,0
7878,2633,0
7879,2725,0
7880,2727,0
7881,2857,0
7882,2809,0
7883,2822,0
7884,2821,0
7885,2820,0
7886,2819,0
7887,2817,0
7888,2816,0
7889,2815,0
7890,2814,0
7891,2813,0
7892,2812,0
7893,2811,0
7894,2810,0
7895,2808,0
7896,2826,0
7897,2807,0
7898,2806,0
7899,2805,0
7900,2804,0
7901,2803,0
7902,2802,0
7903,2800,0
7904,2799,0
7905,2798,0
7906,2797,0
7907,2796,0
7908,2795,0
7909,2825,0
7910,2827,0
7911,2793,0
7912,2842,0
7913,2856,0
7914,2855,0
7915,2853,0
7916,2852,0
7917,2851,0
7918,2850,0
7919,2849,0
7920,2848,0
7921,2847,0
7922,2846,0
7923,2845,0
7924,2844,0
7925,2841,0
7926,2828,0
7927,2840,0
7928,2839,0
7929,2838,0
7930,2837,0
7931,2836,0
7932,2835,0
7933,2834,0
7934,2833,0
7935,2832,0
7936,2831,0
7937,2830,0
7938,2829,0
7939,2794,0
7940,2792,0
7941,2728,0
7942,2745,0
7943,2757,0
7944,2756,0
7945,2755,0
7946,2754,0
7947,2753,0
7948,2752,0
7949,2751,0
7950,2750,0
7951,2749,0
7952,2748,0
7953,2747,0
7954,2746,0
7955,2744,0
7956,2759,0
7957,2743,0
7958,2742,0
7959,2741,0
7960,2740,0
7961,2739,0
7962,2738,0
7963,2737,0
7964,2736,0
7965,2735,0
7966,2734,0
7967,2731,0
7968,2729,0
7969,2758,0
7970,2760,0
7971,2791,0
7972,2777,0
7973,2790,0
7974,2789,0
7975,2788,0
7976,2786,0
7977,2785,0
7978,2784,0
7979,2783,0
7980,2782,0
7981,2781,0
7982,2780,0
7983,2779,0
7984,2778,0
7985,2775,0
7986,2762,0
7987,2774,0
7988,2773,0
7989,2772,0
7990,2771,0
7991,2770,0
7992,2769,0
7993,2768,0
7994,2767,0
7995,2766,0
7996,2765,0
7997,2764,0
7998,2763,0
7999,7999,0
